"Experiment ID","Dataset 1","Dataset 2","Matching Rule ID","Matching Rule Threshold","Blocker ID","Precision (Train)","Recall (Train)","F1 (Train)","Precision (Test)","Recall (Test)","F1 (Test)","#corr","Duration","Reduction ratio","#blocked pairs"
"8_2_85_dbpedia_forbes","dbpedia","forbes","8","0.85","2","0.9897435897435898","0.9554455445544554","0.9722921914357682","1.0","0.9428571428571428","0.9705882352941176","818","0:01:37.053","0.936183715643728","-1"
"8_2_85_dbpedia_dw","dbpedia","dw","8","0.85","2","0.9980582524271845","0.9311594202898551","0.9634489222118089","0.989247311827957","0.9108910891089109","0.9484536082474228","621","0:01:28.353","0.9367308197128408","-1"
"8_2_85_dw_forbes","dw","forbes","8","0.85","2","0.9927536231884058","0.9448275862068966","0.9681978798586572","0.96","0.8888888888888888","0.923076923076923","1482","0:00:36.025","0.9348640852390853","-1"
"8_3_85_dbpedia_forbes","dbpedia","forbes","8","0.85","3","0.9897435897435898","0.9554455445544554","0.9722921914357682","1.0","0.9428571428571428","0.9705882352941176","790","0:01:22.344","0.9438735275883448","-1"
"8_3_85_dbpedia_dw","dbpedia","dw","8","0.85","3","0.9980582524271845","0.9311594202898551","0.9634489222118089","0.989247311827957","0.9108910891089109","0.9484536082474228","616","0:01:18.762","0.9437239829366302","-1"
"8_3_85_dw_forbes","dw","forbes","8","0.85","3","0.9927536231884058","0.9448275862068966","0.9681978798586572","0.96","0.8888888888888888","0.923076923076923","1482","0:00:32.042","0.9423069126819127","-1"
"8_4_85_dbpedia_forbes","dbpedia","forbes","8","0.85","4","0.9897435897435898","0.9554455445544554","0.9722921914357682","1.0","0.9428571428571428","0.9705882352941176","784","0:01:22.008","0.9438792105806985","-1"
"8_4_85_dbpedia_dw","dbpedia","dw","8","0.85","4","0.9980582524271845","0.9311594202898551","0.9634489222118089","0.989247311827957","0.9108910891089109","0.9484536082474228","613","0:01:20.525","0.94377962062401","-1"
"8_4_85_dw_forbes","dw","forbes","8","0.85","4","0.9927536231884058","0.9448275862068966","0.9681978798586572","0.96","0.8888888888888888","0.923076923076923","1481","0:00:30.778","0.9419495841995842","-1"
"1_9_2_dbpedia__kaggle","dbpedia","_kaggle","1","0.2","9","0.0","0.0","0.0","0.0","0.0","0.0","11984422","0:13:45.954","0.988484202340744","-1"
"2_9_2_dbpedia__kaggle","dbpedia","_kaggle","2","0.2","9","0.0","0.0","0.0","0.0","0.0","0.0","9566664","0:13:23.960","0.988484202340744","-1"
"5_9_2_dbpedia__kaggle","dbpedia","_kaggle","5","0.2","9","0.0","0.0","0.0","0.0","0.0","0.0","21912423","0:24:47.840","0.988484202340744","-1"
"1_9_2_forbes__kaggle","forbes","_kaggle","1","0.2","9","0.0","0.0","0.0","0.0","0.0","0.0","3792432","0:04:29.568","0.9913128830665665","-1"
"2_9_2_forbes__kaggle","forbes","_kaggle","2","0.2","9","0.0","0.0","0.0","0.0","0.0","0.0","3079840","0:04:46.036","0.9913128830665665","-1"
"5_9_2_forbes__kaggle","forbes","_kaggle","5","0.2","9","0.0","0.0","0.0","0.0","0.0","0.0","6466012","0:07:09.566","0.9913128830665665","-1"
"1_9_2_dw__kaggle","dw","_kaggle","1","0.2","9","0.0","0.0","0.0","0.0","0.0","0.0","3231652","0:03:36.425","0.9922957386941998","-1"
"2_9_2_dw__kaggle","dw","_kaggle","2","0.2","9","0.0","0.0","0.0","0.0","0.0","0.0","2687228","0:03:23.084","0.9922957386941998","-1"
"5_9_2_dw__kaggle","dw","_kaggle","5","0.2","9","0.0","0.0","0.0","0.0","0.0","0.0","5551279","0:05:53.583","0.9922957386941998","-1"
"1_9_2_dbpedia__kaggle","dbpedia","_kaggle","1","0.2","9","0.0","0.0","0.0","0.0","0.0","0.0","5703271","0:07:51.956","0.9944181451243622","-1"
"2_9_2_dbpedia__kaggle","dbpedia","_kaggle","2","0.2","9","0.0","0.0","0.0","0.0","0.0","0.0","3714493","0:07:25.411","0.9944181451243622","-1"
"9_9_2_dbpedia__kaggle","dbpedia","_kaggle","9","0.2","9","0.0","0.0","0.0","0.0","0.0","0.0","6391502","0:13:23.514","0.9944181451243622","-1"
"10_9_75_dbpedia_kaggle","dbpedia","kaggle","10","0.75","9","0.9105691056910569","0.6086956521739131","0.7296416938110749","0.9523809523809523","0.6666666666666666","0.7843137254901961","7654","0:14:17.353","0.9944252670296857","-1","2022-11-14T17:47:26.325646500"
"11_9_75_dbpedia_kaggle","dbpedia","kaggle","11","0.75","9","0.888","0.6851851851851852","0.7735191637630662","0.9459459459459459","0.6730769230769231","0.7865168539325843","7719","0:15:47.359","0.9944252670296857","-1","2022-11-14T18:22:07.819714800"
"11_9_65_dbpedia_kaggle","dbpedia","kaggle","11","0.65","9","0.8657718120805369","0.7962962962962963","0.8295819935691319","0.8863636363636364","0.75","0.8125000000000001","7960","0:14:23.064","0.9944252670296857","-1","2022-11-14T18:38:31.842526700"
"11_9_85_dbpedia_kaggle","dbpedia","kaggle","11","0.85","9","0.9404761904761905","0.4876543209876543","0.6422764227642276","0.9130434782608695","0.40384615384615385","0.5599999999999999","7521","0:14:32.681","0.9944252670296857","-1","2022-11-14T18:53:40.586759600"
"12_9_75_dbpedia_kaggle","dbpedia","kaggle","12","0.75","9","0.8907563025210085","0.654320987654321","0.7544483985765124","0.9444444444444444","0.6538461538461539","0.7727272727272727","7672","0:14:11.898","0.9944252670296857","-1","2022-11-14T19:09:00.746683400"
"12_9_65_dbpedia_kaggle","dbpedia","kaggle","12","0.65","9","0.8562091503267973","0.808641975308642","0.8317460317460317","0.8723404255319149","0.7884615384615384","0.8282828282828283","8210","0:14:15.507","0.9944252670296857","-1","2022-11-14T19:24:03.645821500"
"12_9_85_dbpedia_kaggle","dbpedia","kaggle","12","0.85","9","0.9836065573770492","0.37037037037037035","0.538116591928251","0.9285714285714286","0.25","0.3939393939393939","4484","0:13:58.931","0.9944252670296857","-1","2022-11-14T19:39:06.761118400"
"13_9_75_dbpedia_kaggle","dbpedia","kaggle","13","0.75","9","0.9015151515151515","0.7345679012345679","0.8095238095238095","0.8421052631578947","0.6153846153846154","0.7111111111111111","5126","0:14:43.228","0.9944252670296857","-1","2022-11-14T19:53:57.471532400"
"13_9_65_dbpedia_kaggle","dbpedia","kaggle","13","0.65","9","0.9015151515151515","0.7345679012345679","0.8095238095238095","0.8421052631578947","0.6153846153846154","0.7111111111111111","5126","0:15:02.979","0.9944252670296857","-1","2022-11-14T20:09:35.924621100"
"13_9_85_dbpedia_kaggle","dbpedia","kaggle","13","0.85","9","0.9015151515151515","0.7345679012345679","0.8095238095238095","0.8421052631578947","0.6153846153846154","0.7111111111111111","5126","0:14:32.561","0.9944252670296857","-1","2022-11-14T20:25:45.076783900"
"14_9_75_dbpedia_kaggle","dbpedia","kaggle","14","0.75","9","0.8581081081081081","0.7839506172839507","0.8193548387096774","0.851063829787234","0.7692307692307693","0.8080808080808081","18883","0:15:34.265","0.9944252670296857","-1","2022-11-14T20:41:08.560274200"
"14_9_65_dbpedia_kaggle","dbpedia","kaggle","14","0.65","9","0.7450980392156863","0.9382716049382716","0.8306010928961749","0.7857142857142857","0.8461538461538461","0.8148148148148148","23605","0:15:50.158","0.9944252670296857","-1","2022-11-14T20:57:35.886796"
"14_9_85_dbpedia_kaggle","dbpedia","kaggle","14","0.85","9","0.9402985074626866","0.3888888888888889","0.5502183406113537","0.9333333333333333","0.2692307692307692","0.417910447761194","7536","0:15:58.983","0.9944252670296857","-1","2022-11-14T21:14:10.682416700"
"15_9_75_dbpedia_kaggle","dbpedia","kaggle","15","0.75","9","0.9333333333333333","0.6049382716049383","0.7340823970037453","0.9655172413793104","0.5384615384615384","0.691358024691358","7568","0:12:57.045","0.9944252670296857","-1","2022-11-14T23:51:45.254609800"
"15_9_65_dbpedia_kaggle","dbpedia","kaggle","15","0.65","9","0.8235294117647058","0.8641975308641975","0.8433734939759034","0.8333333333333334","0.7692307692307693","0.8","13210","0:13:23.602","0.9944252670296857","-1","2022-11-15T00:05:24.814984600"
"15_9_85_dbpedia_kaggle","dbpedia","kaggle","15","0.85","9","0.9705882352941176","0.2037037037037037","0.33673469387755106","1.0","0.19230769230769232","0.32258064516129037","3250","0:12:58.225","0.9944252670296857","-1","2022-11-15T00:19:43.363676700"
"16_9_75_dbpedia_kaggle","dbpedia","kaggle","16","0.75","9","0.8592592592592593","0.7160493827160493","0.7811447811447811","0.9230769230769231","0.6923076923076923","0.7912087912087913","4465","0:25:51.877","0.9944252670296857","-1","2022-11-15T00:33:32.311394400"
"16_9_65_dbpedia_kaggle","dbpedia","kaggle","16","0.65","9","0.8611111111111112","0.7654320987654321","0.8104575163398693","0.9047619047619048","0.7307692307692307","0.8085106382978723","5716","0:26:17.131","0.9944252670296857","-1","2022-11-15T01:00:22.319538400"
"17_9_75_dbpedia_kaggle","dbpedia","kaggle","17","0.75","9","0.9144385026737968","0.8507462686567164","0.881443298969072","0.9032258064516129","0.9655172413793104","0.9333333333333333","20045","0:11:43.796","0.9947790639862519","-1","2022-11-15T13:22:51.138981800"
"17_9_8_dbpedia_kaggle","dbpedia","kaggle","17","0.8","9","0.9349112426035503","0.7860696517412935","0.854054054054054","0.9473684210526315","0.9310344827586207","0.9391304347826087","13832","0:10:56.491","0.9947790639862519","-1","2022-11-15T13:35:16.750763800"
"17_9_85_dbpedia_kaggle","dbpedia","kaggle","17","0.85","9","0.9847328244274809","0.6417910447761194","0.7771084337349398","0.9565217391304348","0.7586206896551724","0.8461538461538461","8769","0:10:53.751","0.9947790639862519","-1","2022-11-15T13:46:50.855950500"
"18_9_75_dbpedia_kaggle","dbpedia","kaggle","18","0.75","9","0.9144385026737968","0.8507462686567164","0.881443298969072","0.9032258064516129","0.9655172413793104","0.9333333333333333","20045","0:10:52.957","0.9947790639862519","-1","2022-11-15T13:58:23.988866400"
"18_9_8_dbpedia_kaggle","dbpedia","kaggle","18","0.8","9","0.9349112426035503","0.7860696517412935","0.854054054054054","0.9473684210526315","0.9310344827586207","0.9391304347826087","13832","0:10:47.679","0.9947790639862519","-1","2022-11-15T14:09:57.766236800"
"18_9_85_dbpedia_kaggle","dbpedia","kaggle","18","0.85","9","0.9847328244274809","0.6417910447761194","0.7771084337349398","0.9565217391304348","0.7586206896551724","0.8461538461538461","8769","0:10:43.784","0.9947790639862519","-1","2022-11-15T14:21:23.893717800"
"19_9_8_dbpedia_kaggle","dbpedia","kaggle","19","0.8","9","0.9490445859872612","0.7412935323383084","0.8324022346368716","0.9454545454545454","0.896551724137931","0.920353982300885","8729","0:08:39.591","0.9947790639862519","-1","2022-11-15T15:18:50.629991400"
"20_10_8_dbpedia_kaggle","dbpedia","kaggle","20","0.8","10","0.972972972972973","0.7164179104477612","0.825214899713467","0.9411764705882353","0.8275862068965517","0.8807339449541284","13383","0:21:57.131","0.9947790639862519","-1","2022-11-15T15:32:02.000180400"
"20_10_85_dbpedia_kaggle","dbpedia","kaggle","20","0.85","10","0.972027972027972","0.6915422885572139","0.8081395348837209","0.9423076923076923","0.8448275862068966","0.890909090909091","13915","0:20:22.394","0.9947790639862519","-1","2022-11-15T15:54:33.751397500"
"19_10_8_dbpedia_kaggle","dbpedia","kaggle","19","0.8","10","0.9490445859872612","0.7412935323383084","0.8324022346368716","0.9454545454545454","0.896551724137931","0.920353982300885","8729","0:09:02.070","0.9947790639862519","-1","2022-11-15T16:15:41.600591"
"19_10_85_dbpedia_kaggle","dbpedia","kaggle","19","0.85","10","0.9838709677419355","0.6069651741293532","0.7507692307692307","1.0","0.7068965517241379","0.8282828282828283","7358","0:10:43.658","0.9947790639862519","-1","2022-11-15T16:25:24.175719900"
"21_9_8_dbpedia_kaggle","dbpedia","kaggle","21","0.8","9","0.9234972677595629","0.8407960199004975","0.8802083333333334","0.9333333333333333","0.9655172413793104","0.9491525423728815","14708","0:13:53.827","0.9947790639862519","-1","2022-11-15T17:46:10.279073"
"21_9_85_dbpedia_kaggle","dbpedia","kaggle","21","0.85","9","0.9797297297297297","0.7213930348258707","0.8309455587392551","0.9795918367346939","0.8275862068965517","0.897196261682243","9039","0:12:48.549","0.9947790639862519","-1","2022-11-15T18:00:40.079444700"
"22_9_8_dbpedia_kaggle","dbpedia","kaggle","22","0.8","9","0.9378531073446328","0.8258706467661692","0.8783068783068784","0.9","0.9310344827586207","0.9152542372881356","5785","0:15:46.864","0.9947790639862519","-1","2022-11-15T18:14:12.190323100"
"22_9_85_dbpedia_kaggle","dbpedia","kaggle","22","0.85","9","0.9520958083832335","0.7910447761194029","0.8641304347826086","0.9259259259259259","0.8620689655172413","0.8928571428571429","5145","0:15:42.842","0.9947790639862519","-1","2022-11-15T18:30:42.458325600"
"23_9_8_dbpedia_kaggle","dbpedia","kaggle","23","0.8","9","0.9230769230769231","0.835820895522388","0.877284595300261","0.9322033898305084","0.9482758620689655","0.94017094017094","9370","0:14:23.287","0.9947790639862519","-1","2022-11-15T21:40:12.638345900"
"23_9_85_dbpedia_kaggle","dbpedia","kaggle","23","0.85","9","0.9506172839506173","0.7661691542288557","0.8484848484848483","0.9615384615384616","0.8620689655172413","0.9090909090909091","7747","0:13:36.101","0.9947790639862519","-1","2022-11-15T21:55:18.824711"
"23_9_9_dbpedia_kaggle","dbpedia","kaggle","23","0.9","9","0.9918032786885246","0.6019900497512438","0.7492260061919505","1.0","0.7586206896551724","0.8627450980392156","5279","0:13:48.457","0.9947790639862519","-1","2022-11-15T22:09:42.252255200"
"24_9_8_dbpedia_kaggle","dbpedia","kaggle","24","0.8","9","0.9691358024691358","0.7772277227722773","0.8626373626373626","0.9272727272727272","0.8360655737704918","0.8793103448275862","7112","0:21:06.044","0.9947790639862519","-1","2022-11-16T11:49:24.229673"
"24_9_85_dbpedia_kaggle","dbpedia","kaggle","24","0.85","9","0.8767772511848341","0.9158415841584159","0.8958837772397095","0.8461538461538461","0.9016393442622951","0.873015873015873","18480","0:27:11.046","0.9947790639862519","-1","2022-11-16T12:11:18.831014200"
"25_9_85_dbpedia_forbes","dbpedia","forbes","25","0.85","9","0.9715909090909091","0.8465346534653465","0.9047619047619048","1.0","0.8857142857142857","0.9393939393939393","743","0:00:06.387","0.9954739615623063","-1","2022-11-16T15:49:32.436548500"
"25_9_9_dbpedia_forbes","dbpedia","forbes","25","0.9","9","0.975","0.7722772277227723","0.861878453038674","1.0","0.8","0.888888888888889","707","0:00:04.655","0.9954739615623063","-1","2022-11-16T15:49:42.811710"
"25_9_7_dbpedia_forbes","dbpedia","forbes","25","0.7","9","0.9578947368421052","0.900990099009901","0.9285714285714285","0.9705882352941176","0.9428571428571428","0.9565217391304348","793","0:00:06.477","0.9954739615623063","-1","2022-11-16T16:00:03.783825200"
"25_9_7_dbpedia_forbes","dbpedia","forbes","25","0.7","9","0.9602272727272727","0.9086021505376344","0.9337016574585636","0.9259259259259259","0.847457627118644","0.8849557522123893","771","0:00:05.934","0.9954739615623063","-1","2022-11-16T16:17:44.783671600"
"25_9_85_dbpedia_forbes","dbpedia","forbes","25","0.85","9","0.9807692307692307","0.8225806451612904","0.8947368421052632","0.9761904761904762","0.6949152542372882","0.8118811881188118","709","0:00:04.171","0.9954739615623063","-1","2022-11-16T16:17:54.590476500"
"25_9_9_dbpedia_forbes","dbpedia","forbes","25","0.9","9","0.9782608695652174","0.7258064516129032","0.8333333333333333","0.975","0.6610169491525424","0.7878787878787878","644","0:00:04.190","0.9954739615623063","-1","2022-11-16T16:18:00.095031400"
"25_9_7_dbpedia_forbes","dbpedia","forbes","25","0.7","9","0.9479768786127167","0.8770053475935828","0.911111111111111","0.96","0.8571428571428571","0.9056603773584904","762","0:00:03.109","0.9954739615623063","-1","2022-11-16T16:32:23.639593"
"25_9_85_dbpedia_forbes","dbpedia","forbes","25","0.85","9","0.9683544303797469","0.8181818181818182","0.8869565217391305","1.0","0.8571428571428571","0.923076923076923","729","0:00:01.795","0.9954739615623063","-1","2022-11-16T16:32:28.791489500"
"25_9_9_dbpedia_forbes","dbpedia","forbes","25","0.9","9","0.9855072463768116","0.7272727272727273","0.8369230769230769","1.0","0.7321428571428571","0.8453608247422679","651","0:00:01.653","0.9954739615623063","-1","2022-11-16T16:32:31.108067400"
"25_9_7_dbpedia_forbes","dbpedia","forbes","25","0.7","9","0.9595375722543352","0.8877005347593583","0.9222222222222223","0.9807692307692307","0.9107142857142857","0.9444444444444444","760","0:00:03.015","0.9954739615623063","-1","2022-11-16T16:33:59.142184400"
"25_9_85_dbpedia_forbes","dbpedia","forbes","25","0.85","9","0.9866666666666667","0.7914438502673797","0.8783382789317508","1.0","0.8571428571428571","0.923076923076923","709","0:00:01.943","0.9954739615623063","-1","2022-11-16T16:34:04.175465800"
"25_9_9_dbpedia_forbes","dbpedia","forbes","25","0.9","9","0.990990990990991","0.5882352941176471","0.738255033557047","1.0","0.6607142857142857","0.7956989247311829","574","0:00:01.652","0.9954739615623063","-1","2022-11-16T16:34:06.736229500"
"25_9_7_dbpedia_forbes","dbpedia","forbes","25","0.7","9","0.9542857142857143","0.893048128342246","0.9226519337016574","0.9622641509433962","0.9107142857142857","0.9357798165137615","767","0:00:03.025","0.9954739615623063","-1","2022-11-16T16:35:51.439800900"
"25_9_8_dbpedia_forbes","dbpedia","forbes","25","0.8","9","0.963855421686747","0.8556149732620321","0.9065155807365439","1.0","0.875","0.9333333333333333","742","0:00:02.361","0.9954739615623063","-1","2022-11-16T16:35:56.529294900"
"25_9_85_dbpedia_forbes","dbpedia","forbes","25","0.85","9","0.9741935483870968","0.8074866310160428","0.8830409356725147","1.0","0.8214285714285714","0.9019607843137255","712","0:00:01.758","0.9954739615623063","-1","2022-11-16T16:35:59.501427200"
"25_9_9_dbpedia_forbes","dbpedia","forbes","25","0.9","9","0.9716312056737588","0.732620320855615","0.8353658536585367","1.0","0.7321428571428571","0.8453608247422679","654","0:00:01.659","0.9954739615623063","-1","2022-11-16T16:36:01.772863100"
"25_9_5_dbpedia_forbes","dbpedia","forbes","25","0.5","9","0.9243243243243243","0.9144385026737968","0.9193548387096774","0.8833333333333333","0.9464285714285714","0.9137931034482758","809","0:00:03.847","0.9954739615623063","-1","2022-11-16T16:39:03.515937800"
"25_9_5_dbpedia_forbes","dbpedia","forbes","25","0.5","9","0.9866666666666667","0.7914438502673797","0.8783382789317508","1.0","0.8571428571428571","0.923076923076923","709","0:00:03.161","0.9954739615623063","-1","2022-11-16T16:43:31.161424300"
"25_9_7_dbpedia_forbes","dbpedia","forbes","25","0.7","9","0.9542857142857143","0.893048128342246","0.9226519337016574","0.9622641509433962","0.9107142857142857","0.9357798165137615","765","0:00:01.762","0.9954739615623063","-1","2022-11-16T16:43:36.427602900"
"25_9_8_dbpedia_forbes","dbpedia","forbes","25","0.8","9","0.963855421686747","0.8556149732620321","0.9065155807365439","1.0","0.875","0.9333333333333333","742","0:00:01.700","0.9954739615623063","-1","2022-11-16T16:43:38.885831600"
"25_9_85_dbpedia_forbes","dbpedia","forbes","25","0.85","9","0.9741935483870968","0.8074866310160428","0.8830409356725147","1.0","0.8214285714285714","0.9019607843137255","712","0:00:01.650","0.9954739615623063","-1","2022-11-16T16:43:41.075112200"
"25_9_9_dbpedia_forbes","dbpedia","forbes","25","0.9","9","0.9716312056737588","0.732620320855615","0.8353658536585367","1.0","0.7321428571428571","0.8453608247422679","654","0:00:01.589","0.9954739615623063","-1","2022-11-16T16:43:43.088365400"
"26_9_5_dbpedia_forbes","dbpedia","forbes","26","0.5","9","0.917098445595855","0.946524064171123","0.9315789473684212","0.828125","0.9464285714285714","0.8833333333333333","931","0:00:02.325","0.9954739615623063","-1","2022-11-16T16:43:45.020375100"
"26_9_7_dbpedia_forbes","dbpedia","forbes","26","0.7","9","0.9337016574585635","0.9037433155080213","0.9184782608695653","0.8813559322033898","0.9285714285714286","0.9043478260869564","873","0:00:02.088","0.9954739615623063","-1","2022-11-16T16:43:47.626591500"
"26_9_8_dbpedia_forbes","dbpedia","forbes","26","0.8","9","0.9464285714285714","0.8502673796791443","0.8957746478873239","0.9433962264150944","0.8928571428571429","0.9174311926605505","827","0:00:02.205","0.9954739615623063","-1","2022-11-16T16:43:50.070219800"
"26_9_85_dbpedia_forbes","dbpedia","forbes","26","0.85","9","0.9464285714285714","0.8502673796791443","0.8957746478873239","0.9433962264150944","0.8928571428571429","0.9174311926605505","827","0:00:01.988","0.9954739615623063","-1","2022-11-16T16:43:52.594705700"
"26_9_9_dbpedia_forbes","dbpedia","forbes","26","0.9","9","0.9464285714285714","0.8502673796791443","0.8957746478873239","0.9433962264150944","0.8928571428571429","0.9174311926605505","827","0:00:02.107","0.9954739615623063","-1","2022-11-16T16:43:54.807868300"
"1_9_9_dbpedia_forbes","dbpedia","forbes","1","0.9","9","0.9529411764705882","0.8663101604278075","0.9075630252100839","0.8909090909090909","0.875","0.8828828828828829","797","0:00:01.482","0.9954739615623063","-1","2022-11-21T16:35:14.040835100"
"1_9_9_dbpedia_forbes","dbpedia","forbes","1","0.9","9","0.9529411764705882","0.8663101604278075","0.9075630252100839","0.8909090909090909","0.875","0.8828828828828829","797","0:00:01.544","0.9954739615623063","-1","2022-11-21T16:38:09.174328100"
"1_9_9_dbpedia_forbes","dbpedia","forbes","1","0.9","9","0.9529411764705882","0.8663101604278075","0.9075630252100839","0.8909090909090909","0.875","0.8828828828828829","797","0:00:01.478","0.9954739615623063","-1","2022-11-21T16:39:59.906374700"
